Zip,City,State,Latitude,Longitude,relevantFacilities
20723,Laurel,MD,39.134062,-76.8579,"[233379, 232474, 251763, 252968, 251263, 247762]"
15723,Chambersville,PA,40.70673,-79.16105999999999,"[233679, 272174, 255204, 233573, 232005]"
11964,Shelter Island,NY,41.060843,-72.33159,[]
13756,East Branch,NY,42.018923,-75.11339,[251575]
13777,Glen Aubrey,NY,42.254154,-76.01194,[234476]
25061,Drybranch,WV,38.296818,-81.55465500000001,"[233443, 233493, 233678, 233422, 233443]"
25810,Allen Junction,WV,37.603344,-81.53998,"[251947, 251741, 233493, 234256, 234575, 233308, 232180, 233422, 234259]"
26263,Dryfork,WV,38.992079,-79.40533,"[233679, 234557, 232433, 232007, 232459, 232424, 232162, 233176, 233604, 234132, 233990]"
36922,Ward,AL,32.304709,-88.17081,"[232590, 232569, 232571, 232548, 232701, 232582, 232669, 232568, 232725]"
27235,Colfax,NC,36.092076,-80.01009,"[234259, 233910, 233616, 233687]"
27577,Smithfield,NC,35.506459,-78.34446,[]
27707,Durham,NC,35.963994,-78.93602,"[233910, 233563]"
29581,Nichols,SC,34.19138,-79.11348000000001,[]
95451,Kelseyville,CA,38.939725,-122.78548,"[233183, 233161, 233359, 233537, 233532, 233439, 234600]"
95658,Newcastle,CA,38.87672,-121.14213000000001,"[247867, 232858, 232869, 232137, 251445, 234072, 251446, 234135, 232888, 231953, 234172, 233683, 234544, 234073, 232767, 232349, 232871]"
96146,Olympic Valley,CA,39.180983000000005,-120.21803999999999,"[232254, 232888, 231953, 232769, 247867, 232858, 232869, 234544, 234172, 232117, 232767, 232349, 234382, 272246, 274314, 232137, 251446, 234135, 232915, 232186, 232871]"
97071,Woodburn,OR,45.144415,-122.84521000000001,"[231978, 233340, 255205, 273354, 233964, 234074, 232862, 234765, 264686, 234306, 232288, 234239, 255205, 255135, 234140]"
97259,Portland,OR,45.580557,-122.374776,"[251434, 232853, 250032, 273354, 234074, 272092, 232862, 234765, 234306, 234239, 232288, 232466, 255205, 255135, 234140]"
97875,Stanfield,OR,45.786324,-119.21099,"[234138, 233587, 233499, 234205, 233514]"
93436,Lompoc,CA,34.639682,-120.4471,[234001]
18715,Almedia,PA,41.016832,-76.377114,[233523]
19707,Hockessin,DE,39.784014,-75.68585999999999,[]
33897,Citrus Ridge,FL,28.310678999999997,-81.670264,"[234513, 234597, 234031, 234032, 234033]"
25419,Falling Waters,WV,39.58132,-77.8804,"[233626, 251763, 232459, 247762, 252968, 251263, 232162, 233176]"
28129,Oakboro,NC,35.232541999999995,-80.33123,"[233421, 233910, 233665]"
30298,Forest Park,GA,33.500696999999995,-84.35127299999999,"[232683, 232606, 232639, 232578, 232657, 232519, 232513]"
31603,Valdosta,GA,30.827965000000003,-83.25219200000001,[251903]
31769,Mystic,GA,31.620865999999996,-83.24975400000001,[]
10132,New York,NY,40.780751,-73.977182,"[234715, 233309]"
12153,Sand Lake,NY,42.638579,-73.48051,[]
12805,Argyle,NY,43.246117,-73.455519,[]
13039,Cicero,NY,43.171707,-76.09505,[234476]
13077,Homer,NY,42.680693,-76.18566,"[234476, 233523]"
13442,Rome,NY,43.239274,-75.47796,[]
1342,Deerfield,MA,42.542322,-72.6091,[]
48212,Hamtramck,MI,42.410037,-83.05826,[]
78243,San Antonio,TX,29.437532,-98.46158199999999,[234181]
79757,Wickett,TX,31.566763,-103.014646,[]
82214,Guernsey,WY,42.27774,-104.76034,[]
82609,Casper,WY,42.844915,-106.27255,[250028]
91392,Sylmar,CA,33.786594,-118.29866200000001,"[233381, 233735, 234555, 232138]"
92020,El Cajon,CA,32.7991,-116.97334,"[234719, 231950, 232278, 231973]"
93888,Fresno,CA,36.746375,-119.63965800000001,"[232136, 232781, 232813, 232802, 233655, 232269, 233325, 233521, 233363, 233414, 232461, 232780, 233692, 232447]"
55032,Harris,MN,45.586488,-93.01179,[233510]
55757,Kettle River,MN,46.512349,-92.92803,"[233588, 232188, 231998, 233620]"
56228,Cosmos,MN,44.933861,-94.67563,[]
41386,Vincent,KY,37.473347,-83.81721999999999,"[232587, 232259, 232563, 232506, 232370, 232625, 232566, 233782]"
38761,Moorhead,MS,33.445040000000006,-90.49719,"[232640, 233460, 233634, 234277, 253459, 233375]"
39568,Pascagoula,MS,30.441072,-88.63448199999999,[250796]
39652,Magnolia,MS,31.117096999999998,-90.45286999999999,[]
31305,Darien,GA,31.407597999999997,-81.39094,"[250860, 253730]"
33033,Homestead,FL,25.487988,-80.42692,[246892]
34736,Groveland,FL,28.571677,-81.86649,"[233920, 234513, 234597, 234031, 234032, 234033]"
48125,Dearborn Heights,MI,42.277388,-83.25986999999999,[]
48360,Lake Orion,MI,42.74628,-83.2612,[]
37716,Clinton,TN,36.099283,-84.14656,"[234583, 232587, 232615, 232259, 232215, 232478, 234727, 232487, 232486, 232563, 232506, 233284, 232488, 251723, 232479, 234228, 253502]"
37738,Gatlinburg,TN,35.733627,-83.47156,"[234182, 231995, 232215, 232478, 232486, 234228, 232399, 232380, 234424, 273352, 232479, 231993, 234590, 233343, 234583, 234180, 232487, 233975, 267551, 233284, 232488]"
16693,Williamsburg,PA,40.456531,-78.2221,"[247762, 251763, 233626]"
19650,Alsace,PA,40.394884000000005,-75.86638,[251575]
7624,Closter,NJ,40.971956,-73.96166,"[234715, 233309]"
8037,Hammonton,NJ,39.625291,-74.77705,"[234715, 233309]"
8695,Trenton,NJ,40.280530999999996,-74.712018,"[234715, 233309, 251575]"
29465,Mount Pleasant,SC,32.84885,-79.85773,[234128]
30125,Cedartown,GA,34.010162,-85.25761999999999,"[232606, 232639, 232575, 232575]"
22604,Winchester,VA,39.167603,-78.168643,"[233379, 232433, 251763, 232459, 247762, 252968, 251263, 232162, 233176, 233990]"
24151,Rocky Mount,VA,36.980013,-79.88027,"[234688, 233616, 232161, 233687, 232009, 251909]"
24153,Salem,VA,37.288807,-80.07821,"[234688, 234557, 233616, 232161, 233687, 232009, 251909, 234259]"
24441,Grottoes,VA,38.255747,-78.8242,"[234688, 234557, 232433, 232007, 232459, 232424, 232162, 233176, 234132, 233990]"
24892,War,WV,37.309666,-81.69546,"[251947, 251741, 233493, 234256, 234575, 233308, 251757, 232180, 233422, 234259]"
20427,Washington,DC,38.893311,-77.014647,"[233379, 232474, 251763, 252968, 251263, 247762]"
25855,Hilltop,WV,37.94251,-81.14995,"[233443, 233678, 232009, 233422, 251909, 234575, 233443]"
25875,McGraws,WV,37.683440000000004,-81.44608000000001,"[251947, 251741, 233493, 233678, 234256, 234575, 233308, 232180, 233422, 234259]"
13842,South Kortright,NY,42.376253999999996,-74.72258000000001,[]
14217,Buffalo,NY,42.968707,-78.8745,[]
14601,Rochester,NY,43.286024,-77.684264,[234476]
97119,Gaston,OR,45.43957,-123.17165,"[231978, 273354, 234074, 234765, 264686, 232288, 255205, 234140]"
91399,Woodland Hills,CA,33.786594,-118.29866200000001,"[233381, 233735, 234555, 232138]"
93504,California City,CA,35.187133,-117.88535900000001,"[234555, 232496, 233735, 232250, 233325, 232819]"
93786,Fresno,CA,36.746375,-119.63965800000001,"[232136, 232781, 232813, 232802, 233655, 232269, 233325, 233521, 233363, 233414, 232461, 232780, 233692, 232447]"
99066,Deer Park,WA,47.951939,-117.47269399999999,"[234068, 234137, 233270, 234061, 233267, 273785, 233600, 233949, 232199, 234505, 234062, 231987, 233950, 272098, 234065, 234430, 233908, 234067]"
88574,El Paso,TX,31.694841999999998,-106.29998700000002,[]
2666,Truro,MA,41.992804,-70.05426999999999,[]
2781,Westport,MA,41.522877,-71.069344,[]
3256,New Hampton,NH,43.60768,-71.64372,[]
61367,Sublette,IL,41.638121999999996,-89.26889,[233651]
61864,Philo,IL,39.989282,-88.15174,[233496]
80612,Carr,CO,40.886476,-104.87448,"[231854, 231855, 233845, 232463, 232368, 233731, 233982, 234512]"
70461,Slidell,LA,30.266707,-89.73049,[250796]
70749,Jarreau,LA,30.622390999999997,-91.41468,[]
83788,Boise,ID,43.606453,-116.28116000000001,"[232016, 233313, 234653, 233349, 232431, 234619, 232379, 232098, 232217]"
85343,Palo Verde,AZ,33.276539,-112.18717,"[270816, 232355, 267559]"
68130,Omaha,NE,41.240035999999996,-96.18016999999999,[]
66608,Topeka,KS,39.077065999999995,-95.66824,"[250850, 234280, 233418, 233695, 233552, 233602, 233631, 233657, 233621, 233700]"
73034,Edmond,OK,35.683768,-97.44686,[]
73949,Texhoma,OK,36.56879,-101.91781999999999,[]
52353,Washington,IA,41.300042,-91.69743000000001,"[233671, 233624, 233642, 233459]"
53049,Malone,WI,43.887372,-88.28801999999999,[]
36602,Mobile,AL,30.693389,-88.04415999999999,"[250796, 232568, 234704]"
38310,Adamsville,TN,35.241412,-88.38425,"[232743, 232673]"
40285,Louisville,KY,38.188962,-85.676819,"[233556, 233670, 233488, 232056, 232467, 233411, 232114, 233633, 233408]"
48333,Farmington,MI,42.660090999999994,-83.3863,[]
48469,Port Sanilac,MI,43.452038,-82.54948,[234130]
56137,Heron Lake,MN,43.826163,-95.34591,[]
57195,Sioux Falls,SD,43.674582,-96.79134,"[233561, 233467]"
49347,Trufant,MI,43.3157,-85.35285,"[233769, 233342, 234678, 251845]"
35126,Pinson,AL,33.728568,-86.66051999999999,"[232571, 232423, 233946, 231990]"
35286,Birmingham,AL,33.544622,-86.929208,"[232423, 232590, 232571, 231990, 233946]"
35476,Northport,AL,33.227736,-87.58819,"[232423, 232590, 232571, 231990, 232679, 232528, 232574, 232669, 232569, 233946]"
35672,Town Creek,AL,34.64248,-87.41166,"[232423, 232743, 232673, 231990]"
42365,Penrod,KY,37.114594,-87.00175,"[232545, 233556, 233670, 233488, 232539, 232467, 232702, 233420, 232627, 233408, 233411]"
46129,Finly,IN,39.821515999999995,-85.765169,[232056]
46748,Huntertown,IN,41.243248,-85.16711,[]
49782,Beaver Island,MI,45.739114,-85.55339000000001,"[234080, 234620, 234613, 234083, 232458]"
34986,Port Saint Lucie,FL,27.341158,-80.39786,"[233638, 233638, 233570]"
36135,Montgomery,AL,32.233377000000004,-86.208528,"[232679, 232593, 232595, 232513]"
36351,New Brockton,AL,31.406536,-85.9175,"[232529, 232593, 232679, 232595, 232741]"
40594,Lexington,KY,38.028269,-84.47150500000001,"[232587, 233513, 232259, 232563, 232370, 232566, 233633]"
15711,Anita,PA,41.002320000000005,-78.96306,"[272174, 255204, 233573, 233626, 232005, 234681, 232088]"
31649,Stockton,GA,30.957421000000004,-83.00524,"[250860, 251903]"
32547,Fort Walton Beach,FL,30.447248,-86.62113000000001,[234704]
32771,Sanford,FL,28.803979,-81.28761,"[233920, 234513, 234597, 234031, 234032, 234033]"
33043,Big Pine Key,FL,24.675731,-81.34359,[]
23970,South Hill,VA,36.733874,-78.17286999999999,[233563]
8735,Lavallette,NJ,39.982101,-74.06768000000001,"[234715, 233309]"
22824,Edinburg,VA,38.828628,-78.60964,"[233679, 232433, 232459, 251263, 232162, 233176, 233604, 234132, 233990]"
28758,Mountain Home,NC,35.370940000000004,-82.4945,"[234182, 231995, 232478, 273780, 232486, 122390, 234228, 232399, 232380, 234424, 273352, 251469, 232479, 231993, 233343, 273781, 232727, 232487, 233975, 267551, 233284, 232561]"
29290,Columbia,SC,34.005992,-80.970766,[251874]
29566,Little River,SC,33.873017,-78.64282,[]
36568,Saint Elmo,AL,30.49434,-88.269865,[250796]
36616,Mobile,AL,30.671048,-88.12665600000001,"[250796, 232568]"
36769,Pine Hill,AL,31.990494,-87.55221999999999,"[232590, 232569, 232548, 232679, 232582, 232701, 232568]"
37372,Saint Andrews,TN,35.175521999999994,-86.098338,"[232515, 232630, 232589, 232684, 232677]"
24380,Willis,VA,36.853525,-80.52024,"[233616, 232161, 233308, 234256, 234575, 233665, 233687, 233421, 232180, 251909, 234259]"
25048,Colcord,WV,37.949813,-81.42024,"[251947, 233443, 233493, 233678, 233422, 251909, 233443]"
768,Yauco,PR,18.030715,-66.856181,[]
901,San Juan,PR,18.465426,-66.10786,[]
965,Guaynabo,PR,18.431453,-66.11703,[]
2649,Mashpee,MA,41.613743,-70.48754,[]
19194,Philadelphia,PA,40.001811,-75.11787,[]
44481,Warren,OH,41.205342,-80.85755999999999,"[233553, 233627]"
46552,New Carlisle,IN,41.708183,-86.50412,[258887]
46815,Fort Wayne,IN,41.105691,-85.06509,[]
47033,Morris,IN,39.281428999999996,-85.1739,[]
31771,Norman Park,GA,31.256287,-83.66005,[]
3262,North Woodstock,NH,44.0285,-71.68701,[]
3291,West Nottingham,NH,43.179984000000005,-71.1392,[]
6481,Rockfall,CT,41.536643,-72.69782000000002,[]
7801,Dover,NJ,40.889165999999996,-74.55462,"[234715, 233309, 251575]"
949,Toa Baja,PR,18.433173,-66.2042,[]
16911,Arnot,PA,41.664117,-77.14153,"[234476, 233523]"
31749,Enigma,GA,31.439212,-83.34040999999999,[]
23462,Virginia Beach,VA,36.839648,-76.15177,[251431]
24023,Roanoke,VA,37.210663000000004,-80.406172,"[234688, 234557, 233616, 232161, 233308, 234256, 234575, 233687, 232009, 251909, 234259]"
10031,New York,NY,40.826201,-73.94879,"[234715, 233309]"
18087,Trexlertown,PA,40.549119,-75.60049000000001,[251575]
13308,Blossvale,NY,43.236303,-75.68087,[]
28574,Richlands,NC,34.888736,-77.57157,"[234718, 262810, 233312]"
27214,Browns Summit,NC,36.205771,-79.69839,"[233910, 233616, 233687]"
27310,Oak Ridge,NC,36.178137,-79.9842,"[233910, 233616, 233687]"
27981,Wanchese,NC,35.845046,-75.63954,"[251430, 251430, 232504, 251431]"
28360,Lumberton,NC,34.659575,-79.06282,[233910]
80544,Niwot,CO,40.177043,-105.27504499999999,"[231854, 233979, 233845, 231855, 231856, 231875, 232463, 232368, 233731, 233185, 234596, 234211, 233808, 234512, 231862]"
83633,King Hill,ID,42.969691999999995,-115.17426999999999,"[233313, 233980, 233349, 232217, 232354]"
84053,Neola,UT,40.440294,-110.02525,"[231909, 234777, 231907, 234293, 232071, 231910, 234745, 233823, 231941]"
63755,Jackson,MO,37.413716,-89.65428,"[233613, 233504, 233611, 233690, 234490]"
64667,Newtown,MO,40.385432,-93.33102,"[233522, 233413]"
65218,Columbia,MO,38.903318,-92.102153,[233597]
72457,Portia,AR,36.092999,-91.06249,"[232659, 232567, 234046, 233690, 234490]"
72847,London,AR,35.380528000000005,-93.28528,"[234586, 232736, 232672, 233653, 233834, 232543, 233098, 233434, 232601, 232680, 232608, 233279, 232619, 232565, 232721, 232549, 232662, 233119, 234043, 232517]"
76702,Waco,TX,31.547515999999998,-97.14433000000001,"[232626, 232570, 232641, 232651, 233125, 233170, 234199, 232602, 232745, 234643, 232637, 232546, 232547, 232728, 232748, 232622]"
77626,Mauriceville,TX,30.203996000000004,-93.886646,"[232636, 232642]"
68736,Fordyce,NE,42.750269,-97.3801,"[233561, 233467]"
78361,Hebbronville,TX,27.17199,-98.73083000000001,[]
78579,Progreso,TX,26.087777,-97.9719,[]
71377,Wildsville,LA,31.615767,-91.78713,[]
92701,Santa Ana,CA,33.747017,-117.86248,"[234555, 233735, 232250, 231976, 233381]"
99681,Tununak,AK,60.582127,-165.25645,[]
95611,Citrus Heights,CA,38.377410999999995,-121.444429,"[232349, 232869, 273757, 234135, 232888, 231953, 233683, 234073, 232767, 233404]"
93270,Terra Bella,CA,35.949009999999994,-119.03742,"[232781, 232069, 233655, 233325, 233521, 233363, 232819, 232461, 232780, 233692]"
61322,Depue,IL,41.321814,-89.3086,[233651]
69147,Lewellen,NE,41.376624,-102.05512,[]
70726,Denham Springs,LA,30.468526,-90.92827,[]
71166,Shreveport,LA,32.607556,-93.75256,"[232536, 232553, 233180, 233828, 233319, 232696]"
63783,Uniontown,MO,37.605626,-89.6774,"[233613, 232604, 233504, 233611, 233690, 234490]"
74027,Delaware,OK,36.793303,-95.63631,"[233636, 233647, 233667, 233506, 233666, 233555, 233832, 233667, 233645, 233508]"
13863,Willet,NY,42.437964,-75.89884,[234476]
15135,McKeesport,PA,40.306819,-79.8145,"[233679, 272174, 255204, 233627, 233604]"
33299,Miami,FL,25.558428,-80.458168,[246892]
33417,West Palm Beach,FL,26.715596,-80.1262,"[233638, 233638, 233570]"
26103,Parkersburg,WV,39.236427,-81.540501,"[232389, 233443, 233678, 233422, 233443]"
7848,Lafayette,NJ,41.094159000000005,-74.69036,"[234715, 233309, 251575]"
29220,Columbia,SC,34.005992,-80.970766,[251874]
11755,Lake Grove,NY,40.855402000000005,-73.11839,"[234715, 233309]"
86437,Valentine,AZ,35.386906,-113.66065,[274288]
17720,Antes Fort,PA,41.186545,-77.218368,"[233523, 233626]"
89830,Montello,NV,41.247572999999996,-114.21077,[232015]
17887,White Deer,PA,41.075520000000004,-76.87189000000001,[233523]
78472,Corpus Christi,TX,27.740225,-97.579207,[]
19517,Dauberville,PA,40.407173,-75.98490100000001,[251575]
80003,Arvada,CO,39.825357000000004,-105.06438999999999,"[231854, 231855, 233845, 231856, 231875, 232463, 232340, 232368, 233731, 233185, 233808, 234512, 234686, 231862]"
28224,Charlotte,NC,35.260020000000004,-80.804151,"[233421, 233910, 233665]"
70172,New Orleans,LA,30.032996999999998,-89.882564,[]
91202,Glendale,CA,34.166567,-118.26993999999999,"[233381, 233735, 234555, 232138]"
646,Dorado,PR,18.442798,-66.27689000000001,[]
97567,Lincoln City,OR,44.996054,-123.997304,"[232287, 231978, 273308, 233900, 255205, 233964, 233965, 264686, 255205, 233885]"
2118,Boston,MA,42.338724,-71.07276,[]
98612,Cathlamet,WA,46.208318,-123.34624,"[232288, 234765, 264686]"
18416,Elmhurst,PA,41.375602,-75.547966,[251575]
93510,Acton,CA,34.497245,-118.18951000000001,"[233381, 233735, 234555]"
27111,Winston Salem,NC,36.027482,-80.20728000000001,"[233616, 233910, 234575, 233687, 233421, 234259]"
93773,Fresno,CA,36.746375,-119.63965800000001,"[232136, 232781, 232813, 232802, 233655, 232269, 233325, 233521, 233363, 233414, 232461, 232780, 233692, 232447]"
7508,Haledon,NJ,40.945198,-74.18285999999999,"[234715, 233309, 251575]"
52777,Wheatland,IA,41.843587,-90.86097,"[233651, 233498, 233642, 233671, 233427, 233459, 233624, 233503]"
4237,Hanover,ME,44.49281,-70.7356,[]
55912,Austin,MN,43.671988,-92.97908000000001,[]
22240,Arlington,VA,38.856623,-77.051788,"[233379, 232474, 251763, 252968, 251263, 247762]"
60966,Sheldon,IL,40.762507,-87.57423,[258887]
22742,Sumerduck,VA,38.456916,-77.7009,"[233379, 232474, 232433, 232459, 252968, 251263, 233176]"
62058,Livingston,IL,38.967324,-89.76133,"[233613, 233496, 233504, 233483, 233611]"
23222,Richmond,VA,37.573595000000005,-77.42504,"[233379, 233563]"
48554,Flint,MI,42.972244,-83.79463,[]
12304,Schenectady,NY,42.779026,-73.90507,[]
12481,Shokan,NY,41.974857,-74.20685999999999,[251575]
26440,Thornton,WV,39.329797,-79.90371,"[233679, 233443, 233678, 232007, 233443, 232424, 233604, 234132, 233990]"
27604,Raleigh,NC,35.814572,-78.58348000000001,[233563]
8081,Sicklerville,NJ,39.741385,-74.99035,[234715]
8085,Swedesboro,NJ,39.753088,-75.32687,[]
11248,Brooklyn,NY,40.645099,-73.945032,"[234715, 233309]"
46128,Fillmore,IN,39.674879,-86.75256,[232056]
47980,Reynolds,IN,40.753293,-86.88769,[258887]
48906,Lansing,MI,42.764167,-84.56153,[234678]
40220,Louisville,KY,38.214982,-85.62207,"[233556, 233670, 233488, 232056, 232467, 233411, 232114, 233633, 233408]"
40329,Haldeman,KY,38.206706,-83.41725,"[232370, 232625, 232566, 232904, 233782]"
42045,Grand Rivers,KY,37.031683,-88.24498,"[233611, 232541, 232609]"
42214,Center,KY,37.143908,-85.66945,"[232545, 233556, 232615, 234727, 232623, 232467, 232654, 233650, 232697, 232572, 232654, 232563, 233420, 233411, 232539, 232702, 233408, 233633, 233670, 233513, 233488]"
52209,Blairstown,IA,41.911228,-92.08549000000001,"[233671, 233516, 233642]"
52309,Monmouth,IA,42.109395,-90.8869,"[233651, 233498, 233642, 233671, 233427, 233459, 233624, 233503]"
54114,Crivitz,WI,45.245131,-88.1504,"[272249, 233777, 251939]"
36790,Stanton,AL,32.731866,-86.90004,"[232590, 232593, 232571, 232548, 232679, 232582, 232569, 233946]"
37243,Nashville,TN,36.167606,-86.784498,"[232515, 232545, 232572, 232630, 232539, 233420, 232702, 232627, 233650, 232677]"
37384,Soddy Daisy,TN,35.221092,-85.209082,"[234590, 232215, 232630, 232575, 232575, 232589, 232684, 251723, 253502]"
37806,Mascot,TN,36.086397999999996,-83.7413,"[232488, 234583, 232587, 232259, 232478, 232215, 232487, 233975, 232486, 267551, 232506, 233284, 232479, 251723, 234228, 253502]"
38358,Milan,TN,35.916722,-88.76628000000001,[]
56643,Fleming,MN,46.631747999999995,-93.515456,"[233588, 233535, 233620, 233648, 233472, 231998]"
58000,Minot,ND,48.226422,-101.274388,[233490]
44692,Tuscarawas,OH,40.398664000000004,-81.40088,"[233553, 233627, 232389]"
48859,Mount Pleasant,MI,43.564735999999996,-84.847297,[234678]
49026,Bloomingdale,MI,42.371728999999995,-85.9679,[]
49091,Sturgis,MI,41.822244,-85.43234,[]
45875,Ottawa,OH,41.020852000000005,-84.04649,[]
46221,Indianapolis,IN,39.719444,-86.22183000000001,[232056]
46540,Middlebury,IN,41.685373999999996,-85.69409,[]
43556,Sherwood,OH,41.298409,-84.55885,[]
36089,Union Springs,AL,32.145437,-85.70998,"[232606, 232529, 232593, 232679, 232595, 232683, 232741, 232513]"
39736,Artesia,MS,33.415448,-88.64745,"[232590, 232669, 232528, 232574, 232255, 232743, 232569, 232722, 232725, 233375]"
3273,South Sutton,NH,43.317257,-71.92709,[]
4654,Machias,ME,44.802637,-67.54727,[]
